,0,1,2,3,4
165,2021-01-30,0,0,4,-1.5
166,2021-01-29,5,3,5,0.231
167,2021-01-28,10,6,15,-0.048
168,2021-01-27,13,17,5,0.829
169,2021-01-26,6,6,1,1.038
170,2021-01-25,5,5,2,0.792
171,2021-01-24,2,1,1,0.625
172,2021-01-23,0,0,3,-1.5
173,2021-01-22,4,3,3,0.45
174,2021-01-21,6,3,2,0.818
175,2021-01-20,4,0,4,0.0
176,2021-01-19,5,3,4,0.375
177,2021-01-18,1,3,6,-0.45
178,2021-01-16,0,1,1,-0.25
179,2021-01-15,5,3,2,0.75
180,2021-01-14,0,0,4,-1.5
181,2021-01-13,3,1,5,-0.222
182,2021-01-12,7,3,3,0.692
183,2021-01-11,4,2,9,-0.367
184,2021-01-09,0,1,0,1.0
185,2021-01-08,2,0,1,0.5
186,2021-01-07,3,3,1,0.857
187,2021-01-06,2,2,9,-0.654
188,2021-01-05,2,2,2,0.333
189,2021-01-04,3,1,2,0.417
190,2021-01-02,1,0,0,1.5
191,2021-01-01,0,0,1,-1.5
192,2020-12-31,3,1,1,0.8
193,2020-12-30,1,1,0,1.25
194,2020-12-29,5,2,1,1.0
195,2020-12-28,3,1,2,0.417
196,2020-12-27,1,2,1,0.5
197,2020-12-26,1,0,0,1.5
198,2020-12-24,0,1,0,1.0
199,2020-12-23,2,0,5,-0.643
200,2020-12-22,7,15,1,1.043
201,2020-12-21,2,1,3,-0.083
202,2020-12-19,2,0,1,0.5
203,2020-12-18,4,0,1,0.9
204,2020-12-17,5,1,11,-0.471
205,2020-12-16,4,6,22,-0.656
206,2020-12-15,4,5,16,-0.52
207,2020-12-14,5,1,10,-0.406
208,2020-12-13,0,0,3,-1.5
209,2020-12-12,0,0,3,-1.5
210,2020-12-11,2,2,6,-0.4
211,2020-12-10,2,4,28,-1.029
212,2020-12-09,5,2,31,-0.974
213,2020-12-08,3,1,11,-0.733
214,2020-12-07,1,1,4,-0.583
215,2020-12-04,2,0,4,-0.5
216,2020-12-03,2,0,12,-1.071
217,2020-12-02,5,0,4,0.167
218,2020-12-01,11,2,1,1.214
219,2020-11-30,13,4,7,0.542
220,2020-11-29,1,0,0,1.5
221,2020-11-27,7,0,5,0.25
222,2020-11-26,0,0,5,-1.5
223,2020-11-25,3,0,6,-0.5
224,2020-11-24,3,1,0,1.375
225,2020-11-23,6,3,0,1.333
226,2020-11-20,0,2,7,-0.944
227,2020-11-19,2,0,6,-0.75
228,2020-11-18,1,1,3,-0.4
229,2020-11-17,2,14,11,0.019
230,2020-11-16,2,4,2,0.5
231,2020-11-15,2,1,1,0.625
232,2020-11-14,0,1,0,1.0
233,2020-11-13,2,1,3,-0.083
234,2020-11-12,5,2,3,0.5
235,2020-11-11,2,6,1,0.833
236,2020-11-10,2,3,2,0.429
237,2020-11-09,3,1,1,0.8
238,2020-11-07,0,1,0,1.0
239,2020-11-06,7,2,0,1.389
240,2020-11-05,4,9,1,0.964
241,2020-11-04,6,2,2,0.8
242,2020-11-03,4,2,2,0.625
243,2020-11-02,4,2,1,0.929
244,2020-11-01,2,0,0,1.5
245,2020-10-31,0,0,1,-1.5
246,2020-10-30,8,6,8,0.273
247,2020-10-29,23,13,7,0.86
248,2020-10-28,3,15,18,-0.208
249,2020-10-27,4,2,10,-0.438
250,2020-10-26,6,14,1,1.024
251,2020-10-25,1,4,1,0.667
252,2020-10-24,0,1,0,1.0
253,2020-10-23,2,4,5,-0.045
254,2020-10-22,10,5,8,0.348
255,2020-10-21,8,1,0,1.444
256,2020-10-20,0,0,2,-1.5
257,2020-10-19,0,3,7,-0.75
258,2020-10-18,1,1,2,-0.125
259,2020-10-16,1,4,2,0.357
260,2020-10-15,1,3,6,-0.45
261,2020-10-14,2,2,0,1.25
262,2020-10-13,0,2,2,-0.25
263,2020-10-12,2,3,5,-0.15
264,2020-10-11,1,0,2,-0.5
265,2020-10-10,0,0,2,-1.5
266,2020-10-09,1,3,5,-0.333
267,2020-10-08,1,5,5,-0.091
268,2020-10-07,6,8,10,0.083
269,2020-10-06,4,7,22,-0.606
270,2020-10-05,7,1,3,0.636
271,2020-10-04,2,0,1,0.5
272,2020-10-03,1,0,0,1.5
273,2020-10-02,3,6,2,0.682
274,2020-10-01,3,13,2,0.806
275,2020-09-30,5,5,1,1.0
276,2020-09-29,6,4,1,1.045
277,2020-09-28,2,0,1,0.5
278,2020-09-27,1,1,0,1.25
279,2020-09-26,1,2,0,1.167
280,2020-09-25,1,9,0,1.05
281,2020-09-24,2,5,4,0.182
282,2020-09-23,3,4,2,0.611
283,2020-09-22,3,9,2,0.75
284,2020-09-21,1,2,0,1.167
285,2020-09-20,0,0,2,-1.5
286,2020-09-19,0,0,1,-1.5
287,2020-09-18,2,3,3,0.188
288,2020-09-17,4,7,3,0.607
289,2020-09-16,10,12,9,0.435
290,2020-09-15,7,5,11,-0.043
291,2020-09-14,5,4,3,0.583
292,2020-09-13,0,0,1,-1.5
293,2020-09-12,1,0,0,1.5
294,2020-09-11,3,11,7,0.238
295,2020-09-10,3,6,3,0.5
296,2020-09-09,1,6,3,0.3
297,2020-09-08,3,1,5,-0.222
298,2020-09-07,1,1,0,1.25
299,2020-09-06,0,1,0,1.0
300,2020-09-05,1,1,0,1.25
301,2020-09-04,3,4,8,-0.233
302,2020-09-03,5,24,6,0.643
303,2020-09-02,3,1,2,0.417
304,2020-09-01,4,3,5,0.125
305,2020-08-31,4,3,2,0.667
306,2020-08-30,0,0,1,-1.5
307,2020-08-29,3,0,1,0.75
308,2020-08-28,1,2,13,-1.0
309,2020-08-27,2,1,4,-0.286
310,2020-08-26,10,3,9,0.205
311,2020-08-25,8,2,6,0.313
312,2020-08-24,1,4,3,0.125
313,2020-08-23,2,1,0,1.333
314,2020-08-22,0,1,0,1.0
315,2020-08-21,6,6,3,0.7
316,2020-08-20,7,8,0,1.233
317,2020-08-19,6,5,2,0.846
318,2020-08-18,2,6,2,0.6
