,0,1,2,3,4
629,2019-09-18,2,3,1,0.75
630,2019-09-17,0,1,0,1.0
631,2019-09-16,2,2,1,0.7
632,2019-09-14,1,0,0,1.5
633,2019-09-13,4,2,0,1.333
634,2019-09-12,1,3,0,1.125
635,2019-09-11,3,1,0,1.375
636,2019-09-10,2,0,1,0.5
637,2019-09-09,1,3,2,0.25
638,2019-09-06,0,2,1,0.167
639,2019-09-05,1,1,0,1.25
640,2019-09-04,4,4,4,0.333
641,2019-09-03,1,3,4,-0.188
642,2019-08-31,0,1,0,1.0
643,2019-08-30,12,6,2,1.05
644,2019-08-29,2,2,1,0.7
645,2019-08-28,8,6,0,1.286
646,2019-08-27,0,3,1,0.375
647,2019-08-26,0,2,4,-0.667
648,2019-08-25,0,2,1,0.167
649,2019-08-24,0,0,1,-1.5
650,2019-08-23,2,4,8,-0.357
651,2019-08-22,8,7,3,0.806
652,2019-08-21,0,1,12,-1.308
653,2019-08-20,3,6,9,-0.167
654,2019-08-19,1,0,1,0.0
655,2019-08-18,1,0,0,1.5
656,2019-08-16,1,0,2,-0.5
657,2019-08-15,1,0,2,-0.5
658,2019-08-14,0,1,2,-0.667
659,2019-08-13,1,0,1,0.0
660,2019-08-12,1,0,1,0.0
661,2019-08-11,1,0,2,-0.5
662,2019-08-09,1,0,0,1.5
663,2019-08-08,0,0,3,-1.5
664,2019-08-07,0,5,4,-0.111
665,2019-08-06,2,1,0,1.333
666,2019-08-05,3,2,0,1.3
667,2019-08-03,1,1,0,1.25
668,2019-08-02,0,1,1,-0.25
669,2019-08-01,0,4,0,1.0
670,2019-07-31,0,1,0,1.0
671,2019-07-30,1,1,1,0.333
672,2019-07-29,3,5,0,1.188
673,2019-07-28,0,2,0,1.0
674,2019-07-27,0,3,1,0.375
675,2019-07-26,2,5,6,-0.077
676,2019-07-25,4,5,27,-0.819
677,2019-07-24,7,15,15,0.081
678,2019-07-23,3,4,2,0.611
679,2019-07-22,1,6,1,0.75
680,2019-07-21,0,1,0,1.0
681,2019-07-20,0,0,1,-1.5
682,2019-07-19,2,1,0,1.333
683,2019-07-18,1,1,0,1.25
684,2019-07-17,1,3,1,0.6
685,2019-07-16,3,7,2,0.708
686,2019-07-15,1,2,2,0.1
687,2019-07-14,1,0,0,1.5
688,2019-07-12,2,2,1,0.7
689,2019-07-11,0,4,2,0.167
690,2019-07-10,11,0,1,1.25
691,2019-07-09,3,3,4,0.15
692,2019-07-08,3,1,1,0.8
693,2019-07-06,2,1,0,1.333
694,2019-07-05,1,3,3,0.0
695,2019-07-04,4,1,0,1.4
696,2019-07-03,25,2,5,1.0
697,2019-07-02,26,1,5,1.016
698,2019-07-01,4,2,3,0.389
699,2019-06-29,0,0,1,-1.5
700,2019-06-28,6,4,4,0.5
701,2019-06-27,4,2,1,0.929
702,2019-06-26,4,4,3,0.5
703,2019-06-25,4,1,1,0.917
704,2019-06-24,5,0,2,0.643
705,2019-06-23,2,0,0,1.5
706,2019-06-22,0,2,1,0.167
707,2019-06-21,1,1,3,-0.4
708,2019-06-20,2,2,7,-0.5
709,2019-06-19,2,1,3,-0.083
710,2019-06-18,5,3,2,0.75
711,2019-06-17,3,4,1,0.875
712,2019-06-16,3,1,1,0.8
713,2019-06-15,1,0,0,1.5
714,2019-06-14,3,0,2,0.3
715,2019-06-13,4,3,4,0.273
716,2019-06-12,9,6,3,0.833
717,2019-06-11,13,8,1,1.182
718,2019-06-10,2,3,3,0.188
719,2019-06-09,0,0,1,-1.5
720,2019-06-08,1,2,1,0.5
721,2019-06-07,1,2,2,0.1
722,2019-06-06,9,0,0,1.5
723,2019-06-05,2,1,2,0.2
724,2019-06-04,5,4,1,1.0
725,2019-06-03,3,5,5,0.154
726,2019-06-02,0,0,1,-1.5
727,2019-05-31,1,1,4,-0.583
