,0,1,2,3,4
368,2020-06-30,7,7,4,0.639
369,2020-06-29,3,4,4,0.227
370,2020-06-28,3,1,0,1.375
371,2020-06-27,2,0,1,0.5
372,2020-06-26,4,5,1,0.95
373,2020-06-25,9,2,9,0.1
374,2020-06-24,6,6,11,-0.065
375,2020-06-23,28,15,1,1.261
376,2020-06-22,32,48,6,1.012
377,2020-06-21,0,6,2,0.375
378,2020-06-20,2,1,1,0.625
379,2020-06-19,8,10,18,-0.139
380,2020-06-18,11,6,3,0.9
381,2020-06-17,12,11,1,1.146
382,2020-06-16,13,4,12,0.19
383,2020-06-15,14,6,1,1.214
384,2020-06-14,2,1,0,1.333
385,2020-06-13,1,0,0,1.5
386,2020-06-12,5,4,0,1.278
387,2020-06-11,12,12,1,1.14
388,2020-06-10,6,5,1,1.042
389,2020-06-09,9,11,1,1.095
390,2020-06-08,13,6,1,1.2
391,2020-06-06,4,1,0,1.4
392,2020-06-05,9,4,1,1.143
393,2020-06-04,4,7,0,1.182
394,2020-06-03,6,2,1,1.056
395,2020-06-02,4,4,2,0.7
396,2020-06-01,6,6,2,0.857
397,2020-05-31,2,3,4,0.0
398,2020-05-30,0,2,0,1.0
399,2020-05-29,3,1,0,1.375
400,2020-05-28,3,3,1,0.857
401,2020-05-27,9,2,0,1.409
402,2020-05-26,10,2,1,1.192
403,2020-05-25,0,1,0,1.0
404,2020-05-23,2,1,0,1.333
405,2020-05-22,4,4,0,1.25
406,2020-05-21,7,3,1,1.091
407,2020-05-20,11,6,1,1.167
408,2020-05-19,5,5,0,1.25
409,2020-05-18,7,4,1,1.083
410,2020-05-17,7,0,0,1.5
411,2020-05-16,1,0,1,0.0
412,2020-05-15,5,2,0,1.357
413,2020-05-14,5,4,0,1.278
414,2020-05-13,3,5,0,1.188
415,2020-05-12,7,1,0,1.438
416,2020-05-11,5,2,0,1.357
417,2020-05-10,1,0,0,1.5
418,2020-05-09,3,0,0,1.5
419,2020-05-08,9,5,1,1.133
420,2020-05-07,6,10,0,1.188
421,2020-05-06,9,5,0,1.321
422,2020-05-05,9,10,3,0.864
423,2020-05-04,21,13,3,1.081
424,2020-05-03,2,1,1,0.625
425,2020-05-02,2,1,0,1.333
426,2020-05-01,18,7,4,0.966
427,2020-04-30,35,15,7,1.0
428,2020-04-29,7,4,1,1.083
429,2020-04-28,5,5,4,0.464
430,2020-04-27,3,8,11,-0.182
431,2020-04-26,2,2,0,1.25
432,2020-04-25,1,1,0,1.25
433,2020-04-24,8,9,2,0.947
434,2020-04-23,8,5,3,0.781
435,2020-04-22,9,3,3,0.8
436,2020-04-21,8,6,1,1.1
437,2020-04-20,3,4,1,0.875
438,2020-04-19,1,1,0,1.25
439,2020-04-18,1,0,0,1.5
440,2020-04-17,6,3,10,-0.158
441,2020-04-16,10,5,3,0.861
442,2020-04-15,25,6,0,1.403
443,2020-04-14,14,7,4,0.88
444,2020-04-13,12,5,4,0.81
445,2020-04-12,3,1,0,1.375
446,2020-04-11,2,0,0,1.5
447,2020-04-10,12,0,1,1.269
448,2020-04-09,10,2,1,1.192
449,2020-04-08,5,1,3,0.444
450,2020-04-07,3,4,0,1.214
451,2020-04-06,13,1,1,1.267
452,2020-04-05,2,3,0,1.2
453,2020-04-04,1,0,1,0.0
454,2020-04-03,3,4,4,0.227
455,2020-04-02,4,4,3,0.5
456,2020-04-01,7,12,1,1.05
457,2020-03-31,6,4,2,0.833
458,2020-03-30,5,0,4,0.167
459,2020-03-29,2,0,0,1.5
460,2020-03-28,3,2,0,1.3
461,2020-03-27,6,2,1,1.056
462,2020-03-26,6,4,4,0.5
463,2020-03-25,7,8,7,0.364
464,2020-03-24,4,8,4,0.5
465,2020-03-23,8,6,4,0.667
466,2020-03-22,3,3,1,0.857
467,2020-03-21,2,1,0,1.333
468,2020-03-20,5,12,4,0.643
469,2020-03-19,5,6,2,0.808
470,2020-03-18,12,9,3,0.938
471,2020-03-17,3,7,9,-0.105
472,2020-03-16,2,7,22,-0.742
473,2020-03-15,5,3,0,1.313
474,2020-03-14,2,1,12,-0.933
475,2020-03-13,7,14,4,0.74
476,2020-03-12,7,6,6,0.395
477,2020-03-11,5,11,4,0.625
478,2020-03-10,6,1,1,1.063
479,2020-03-09,1,5,10,-0.531
480,2020-03-08,1,3,0,1.125
481,2020-03-07,0,1,0,1.0
482,2020-03-06,3,3,3,0.333
483,2020-03-05,4,2,5,0.045
484,2020-03-04,5,2,2,0.722
485,2020-03-03,17,5,8,0.617
486,2020-03-02,18,2,9,0.534
487,2020-03-01,1,1,0,1.25
488,2020-02-29,1,1,0,1.25
489,2020-02-28,4,2,4,0.2
490,2020-02-27,5,5,6,0.219
491,2020-02-26,7,4,3,0.714
492,2020-02-25,11,5,11,0.185
493,2020-02-24,6,4,12,-0.227
494,2020-02-23,1,0,0,1.5
495,2020-02-22,1,0,1,0.0
496,2020-02-21,5,2,2,0.722
497,2020-02-20,6,5,5,0.406
498,2020-02-19,4,0,4,0.0
499,2020-02-18,4,6,52,-1.065
500,2020-02-17,2,0,15,-1.147
501,2020-02-15,0,1,0,1.0
502,2020-02-14,6,1,2,0.778
503,2020-02-13,3,2,0,1.3
504,2020-02-12,9,5,3,0.824
505,2020-02-11,6,8,2,0.875
506,2020-02-10,7,4,10,-0.024
507,2020-02-09,1,1,0,1.25
508,2020-02-08,2,0,0,1.5
509,2020-02-07,5,2,4,0.318
510,2020-02-06,5,2,1,1.0
511,2020-02-05,4,2,1,0.929
512,2020-02-04,7,2,3,0.667
513,2020-02-03,5,4,11,-0.25
514,2020-02-02,3,2,2,0.5
515,2020-02-01,0,3,2,0.0
516,2020-01-31,7,4,1,1.083
517,2020-01-30,14,8,4,0.885
518,2020-01-29,41,12,7,1.05
519,2020-01-28,48,16,8,1.056
520,2020-01-27,17,9,5,0.871
521,2020-01-26,1,2,0,1.167
522,2020-01-25,2,0,0,1.5
523,2020-01-24,17,2,1,1.3
524,2020-01-23,10,5,3,0.861
525,2020-01-22,9,10,3,0.864
526,2020-01-21,13,10,4,0.87
527,2020-01-20,2,3,0,1.2
528,2020-01-19,1,1,1,0.333
529,2020-01-18,2,3,0,1.2
530,2020-01-17,11,7,5,0.696
531,2020-01-16,15,4,3,1.0
532,2020-01-15,19,3,4,0.981
533,2020-01-14,14,10,4,0.893
534,2020-01-13,7,8,4,0.658
535,2020-01-12,4,0,0,1.5
536,2020-01-11,3,0,0,1.5
537,2020-01-10,17,3,2,1.159
538,2020-01-09,15,1,0,1.469
539,2020-01-08,17,2,0,1.447
540,2020-01-07,3,6,0,1.167
541,2020-01-06,12,2,4,0.778
542,2020-01-05,2,0,1,0.5
543,2020-01-04,2,2,0,1.25
544,2020-01-03,18,9,2,1.138
545,2020-01-02,18,4,3,1.06
546,2020-01-01,3,0,1,0.75
547,2019-12-31,9,4,3,0.813
548,2019-12-30,16,0,1,1.324
549,2019-12-29,1,0,0,1.5
550,2019-12-28,2,0,1,0.5
551,2019-12-27,13,3,2,1.083
552,2019-12-26,6,4,1,1.045
553,2019-12-25,0,1,0,1.0
554,2019-12-24,7,0,0,1.5
555,2019-12-23,8,2,3,0.731
556,2019-12-22,0,1,0,1.0
557,2019-12-21,2,1,0,1.333
558,2019-12-20,12,4,0,1.375
559,2019-12-19,3,1,0,1.375
560,2019-12-18,12,4,2,1.056
561,2019-12-17,11,2,4,0.735
562,2019-12-16,9,4,4,0.676
563,2019-12-15,1,0,1,0.0
564,2019-12-14,2,1,0,1.333
565,2019-12-13,10,3,0,1.385
566,2019-12-12,5,3,6,0.107
567,2019-12-11,7,5,2,0.893
568,2019-12-10,11,8,4,0.804
569,2019-12-09,8,3,2,0.923
570,2019-12-08,1,1,0,1.25
571,2019-12-07,2,1,0,1.333
572,2019-12-06,10,1,1,1.208
573,2019-12-05,6,3,1,1.05
574,2019-12-04,2,3,3,0.188
575,2019-12-03,6,8,1,1.033
576,2019-12-02,14,5,3,0.977
577,2019-12-01,1,1,1,0.333
578,2019-11-29,4,2,4,0.2
579,2019-11-28,2,1,5,-0.438
580,2019-11-27,3,5,0,1.188
581,2019-11-26,2,2,1,0.7
582,2019-11-25,4,2,1,0.929
583,2019-11-24,1,0,0,1.5
584,2019-11-23,3,0,0,1.5
585,2019-11-22,8,0,0,1.5
586,2019-11-21,7,8,3,0.778
587,2019-11-20,18,12,2,1.125
588,2019-11-19,3,2,2,0.5
589,2019-11-18,17,5,0,1.386
590,2019-11-17,1,1,0,1.25
591,2019-11-16,4,1,0,1.4
592,2019-11-15,17,6,1,1.25
593,2019-11-14,13,10,9,0.5
594,2019-11-13,14,6,0,1.35
595,2019-11-12,11,1,1,1.231
596,2019-11-11,12,2,8,0.364
597,2019-11-10,1,1,3,-0.4
598,2019-11-09,2,1,0,1.333
599,2019-11-08,7,1,1,1.111
600,2019-11-07,6,1,2,0.778
601,2019-11-06,13,4,0,1.382
602,2019-11-05,5,2,3,0.5
603,2019-11-04,14,3,2,1.105
604,2019-11-03,2,2,0,1.25
605,2019-11-02,4,2,0,1.333
606,2019-11-01,19,8,2,1.155
607,2019-10-31,36,5,7,1.01
608,2019-10-30,42,16,5,1.135
609,2019-10-29,10,3,4,0.706
610,2019-10-28,14,6,0,1.35
611,2019-10-27,0,3,1,0.375
612,2019-10-26,3,1,1,0.8
613,2019-10-25,5,8,0,1.192
614,2019-10-24,4,2,0,1.333
615,2019-10-23,10,4,1,1.167
616,2019-10-22,9,3,1,1.154
617,2019-10-21,13,4,0,1.382
618,2019-10-20,0,0,1,-1.5
619,2019-10-19,7,0,3,0.6
620,2019-10-18,4,3,5,0.125
621,2019-10-17,8,7,0,1.267
622,2019-10-16,2,5,0,1.143
623,2019-10-15,11,7,3,0.905
624,2019-10-14,7,7,1,1.067
625,2019-10-13,3,1,0,1.375
626,2019-10-12,2,3,0,1.2
627,2019-10-11,18,11,0,1.31
628,2019-10-10,6,15,3,0.813
629,2019-10-09,7,9,2,0.917
630,2019-10-08,0,6,5,-0.136
631,2019-10-07,6,12,0,1.167
632,2019-10-06,5,1,0,1.417
633,2019-10-05,1,2,1,0.5
634,2019-10-04,13,10,0,1.283
635,2019-10-03,4,8,1,0.962
636,2019-10-02,3,7,1,0.909
637,2019-10-01,8,4,1,1.115
638,2019-09-30,23,3,1,1.333
639,2019-09-29,2,1,0,1.333
640,2019-09-28,0,1,0,1.0
641,2019-09-27,6,6,0,1.25
642,2019-09-26,3,3,2,0.563
643,2019-09-25,2,7,0,1.111
644,2019-09-24,6,7,1,1.036
645,2019-09-23,7,18,2,0.944
646,2019-09-22,2,0,0,1.5
647,2019-09-21,1,0,0,1.5
648,2019-09-20,19,16,1,1.194
649,2019-09-19,5,10,4,0.605
650,2019-09-18,6,10,4,0.65
651,2019-09-17,8,9,6,0.522
652,2019-09-16,8,19,4,0.806
653,2019-09-15,1,3,0,1.125
654,2019-09-14,2,2,0,1.25
655,2019-09-13,4,22,15,0.134
656,2019-09-12,9,15,0,1.188
657,2019-09-11,29,24,3,1.125
658,2019-09-10,52,55,2,1.193
659,2019-09-09,7,17,5,0.69
660,2019-09-08,1,2,0,1.167
661,2019-09-07,1,3,0,1.125
662,2019-09-06,8,11,2,0.952
663,2019-09-05,2,15,0,1.059
664,2019-09-04,6,12,1,1.026
665,2019-09-03,2,8,3,0.5
666,2019-09-02,0,2,1,0.167
667,2019-08-31,2,1,1,0.625
668,2019-08-30,8,5,4,0.647
669,2019-08-29,12,14,3,0.948
670,2019-08-28,1,16,4,0.548
671,2019-08-27,4,5,0,1.222
672,2019-08-26,2,12,2,0.75
673,2019-08-25,0,1,0,1.0
674,2019-08-23,2,4,4,0.1
675,2019-08-22,7,8,1,1.063
676,2019-08-21,6,15,3,0.813
677,2019-08-20,12,17,5,0.809
678,2019-08-19,7,10,0,1.206
679,2019-08-18,0,3,0,1.0
680,2019-08-17,1,1,0,1.25
681,2019-08-16,3,3,1,0.857
682,2019-08-15,5,3,1,1.0
683,2019-08-14,3,4,4,0.227
684,2019-08-13,13,8,2,1.065
685,2019-08-12,1,8,0,1.056
686,2019-08-11,0,1,0,1.0
687,2019-08-10,1,1,0,1.25
688,2019-08-09,2,5,1,0.813
689,2019-08-08,3,5,7,-0.067
690,2019-08-07,3,2,1,0.833
691,2019-08-06,4,13,0,1.118
692,2019-08-05,3,8,7,0.111
693,2019-08-04,0,1,0,1.0
694,2019-08-03,0,5,0,1.0
695,2019-08-02,3,10,3,0.625
696,2019-08-01,7,5,4,0.594
697,2019-07-31,30,10,6,1.0
698,2019-07-30,36,19,6,1.049
699,2019-07-29,7,13,2,0.932
700,2019-07-28,0,3,0,1.0
701,2019-07-27,0,2,0,1.0
702,2019-07-26,8,10,6,0.542
703,2019-07-25,8,9,2,0.947
704,2019-07-24,3,6,3,0.5
705,2019-07-23,14,10,6,0.733
706,2019-07-22,9,12,2,0.978
707,2019-07-21,1,0,0,1.5
708,2019-07-19,0,2,1,0.167
709,2019-07-18,9,3,0,1.375
710,2019-07-17,1,7,1,0.778
711,2019-07-16,3,4,1,0.875
712,2019-07-15,2,7,1,0.85
713,2019-07-14,0,1,0,1.0
714,2019-07-13,0,1,1,-0.25
715,2019-07-12,2,4,1,0.786
716,2019-07-11,7,7,2,0.906
717,2019-07-10,4,4,3,0.5
718,2019-07-09,9,14,3,0.885
719,2019-07-08,4,8,21,-0.53
720,2019-07-07,1,1,0,1.25
721,2019-07-06,1,1,1,0.333
722,2019-07-05,2,5,2,0.556
723,2019-07-04,0,1,1,-0.25
724,2019-07-03,5,3,1,1.0
725,2019-07-02,4,7,7,0.139
726,2019-07-01,5,7,9,0.048
727,2019-06-30,1,2,0,1.167
728,2019-06-29,3,2,0,1.3
729,2019-06-28,5,19,9,0.394
730,2019-06-27,14,6,15,0.129
