,0,1,2,3,4
288,2020-09-07,0,2,3,-0.5
289,2020-09-06,0,1,1,-0.25
290,2020-09-05,1,0,0,1.5
291,2020-09-04,2,4,7,-0.269
292,2020-09-03,3,3,8,-0.321
293,2020-09-02,4,3,0,1.286
294,2020-09-01,6,5,0,1.273
295,2020-08-31,4,1,0,1.4
296,2020-08-30,0,1,2,-0.667
297,2020-08-28,1,2,0,1.167
298,2020-08-27,3,2,0,1.3
299,2020-08-26,1,3,1,0.6
300,2020-08-25,2,6,0,1.125
301,2020-08-24,4,2,3,0.389
302,2020-08-23,1,0,0,1.5
303,2020-08-21,2,3,0,1.2
304,2020-08-20,3,3,4,0.15
305,2020-08-19,7,0,0,1.5
306,2020-08-18,3,4,2,0.611
307,2020-08-17,2,4,10,-0.5
308,2020-08-16,0,0,1,-1.5
309,2020-08-15,0,0,2,-1.5
310,2020-08-14,2,5,5,0.042
311,2020-08-13,2,1,4,-0.286
312,2020-08-12,2,4,0,1.167
313,2020-08-11,5,5,1,1.0
314,2020-08-10,1,4,4,-0.056
315,2020-08-09,1,0,0,1.5
316,2020-08-08,0,1,0,1.0
317,2020-08-07,3,0,0,1.5
318,2020-08-06,4,3,1,0.938
319,2020-08-05,5,3,4,0.375
320,2020-08-04,7,7,9,0.174
321,2020-08-03,17,4,1,1.273
322,2020-08-02,0,1,0,1.0
323,2020-07-31,11,13,7,0.613
324,2020-07-30,16,13,9,0.618
325,2020-07-29,5,17,15,0.054
326,2020-07-28,2,17,1,0.925
327,2020-07-27,3,26,4,0.742
328,2020-07-26,0,1,1,-0.25
329,2020-07-25,1,2,0,1.167
330,2020-07-24,0,11,2,0.615
331,2020-07-23,5,8,6,0.342
332,2020-07-22,8,3,1,1.125
333,2020-07-21,6,2,0,1.375
334,2020-07-20,3,1,1,0.8
335,2020-07-17,0,3,0,1.0
336,2020-07-16,3,5,0,1.188
337,2020-07-15,10,6,3,0.868
338,2020-07-14,9,8,5,0.636
339,2020-07-13,10,12,0,1.227
340,2020-07-10,2,6,4,0.25
341,2020-07-09,5,3,1,1.0
342,2020-07-08,6,6,0,1.25
343,2020-07-07,6,5,2,0.846
344,2020-07-06,3,5,2,0.65
345,2020-07-04,1,0,0,1.5
346,2020-07-03,1,1,0,1.25
347,2020-07-02,0,10,0,1.0
348,2020-07-01,0,14,3,0.559
349,2020-06-30,5,8,3,0.688
350,2020-06-29,4,2,3,0.389
351,2020-06-28,1,1,0,1.25
352,2020-06-27,1,0,0,1.5
353,2020-06-26,7,4,2,0.885
354,2020-06-25,6,10,1,1.029
355,2020-06-24,8,7,1,1.094
356,2020-06-23,6,9,4,0.632
357,2020-06-22,4,7,12,-0.217
358,2020-06-20,1,1,0,1.25
359,2020-06-19,3,3,2,0.563
360,2020-06-18,10,8,3,0.881
361,2020-06-17,5,16,2,0.891
362,2020-06-16,8,10,0,1.222
363,2020-06-15,5,1,1,1.0
364,2020-06-12,1,3,0,1.125
365,2020-06-11,0,4,4,-0.25
366,2020-06-10,3,5,0,1.188
367,2020-06-09,1,2,0,1.167
368,2020-06-08,2,0,0,1.5
369,2020-06-06,1,0,0,1.5
370,2020-06-05,1,0,1,0.0
371,2020-06-04,2,2,2,0.333
372,2020-06-03,6,5,4,0.533
373,2020-06-02,2,1,4,-0.286
374,2020-06-01,0,3,0,1.0
375,2020-05-31,1,0,0,1.5
